norad,nome,categoria_n2yo,categoria_coleta,no_recorte
100631,,Earth resources,,não
100631,,Search & rescue,,não
100631,,Disaster monitoring,,não
100631,,Tracking and Data Relay Satellite System,,não
100632,,Brightest,,não
100632,,Geostationary,,não
100632,,Intelsat,,não
100632,,Gorizont,,não
100632,,Raduga,,não
100632,,Molniya,,não
100632,,Iridium,,não
100632,,Orbcomm,,não
100632,,Globalstar,,não
100632,,Amateur radio,,não
100632,,Experimental,,não
100632,,Int'l Space Station,,não
100632,,GPS Operational,,não
100632,,Glonass Operational,,não
100632,,Galileo,,não
100632,,Satellite-Based Augmentation System,,não
100632,,Navy Navigation Satellite System,,não
100632,,Russian LEO Navigation,,não
100632,,Space & Earth Science,,não
100632,,Geodetic,,não
100632,,Engineering,,não
100632,,Education,,não
100632,,Weather,,não
100632,,Military,,não
100632,,Radar Calibration,,não
100632,,CubeSats,,não
100632,,XM and Sirius,,não
100632,,TV,,não
100632,,Beidou,,não
100632,,Yaogan,,não
100632,,Westford Needles,,não
100632,,Parus,,não
100632,,Strela,,não
100632,,NOAA,,não
100632,,Gonets,,não
100632,,Tsiklon,,não
100632,,Tsikada,,não
100632,,O3B Networks,,não
100632,,Tselina,,não
100632,,Celestis,,não
100632,,IRNSS,,não
100632,,QZSS,,não
100632,,Flock,,não
100632,,Lemur,,não
100632,,GOES,,não
100632,,Global Positioning System (GPS) Constellation,,não
100632,,Glonass Constellation,,não
100632,,Starlink,,não
100632,,OneWeb,,não
100632,,Chinese Space Station,,não
100632,,Qianfan,,não
100632,,Leo,,não
100632,,GeeSAT,,não
100632,,Earth resources,,não
100632,,Search & rescue,,não
100632,,Disaster monitoring,,não
100632,,Tracking and Data Relay Satellite System,,não
100633,,Brightest,,não
100633,,Geostationary,,não
100633,,Intelsat,,não
100633,,Gorizont,,não
100633,,Raduga,,não
100633,,Molniya,,não
100633,,Iridium,,não
100633,,Orbcomm,,não
100633,,Globalstar,,não
100633,,Amateur radio,,não
100633,,Experimental,,não
100633,,Int'l Space Station,,não
100633,,GPS Operational,,não
100633,,Glonass Operational,,não
100633,,Galileo,,não
100633,,Satellite-Based Augmentation System,,não
100633,,Navy Navigation Satellite System,,não
100633,,Russian LEO Navigation,,não
100633,,Space & Earth Science,,não
100633,,Geodetic,,não
100633,,Engineering,,não
100633,,Education,,não
100633,,Weather,,não
100633,,Military,,não
100633,,Radar Calibration,,não
100633,,CubeSats,,não
100633,,XM and Sirius,,não
100633,,TV,,não
100633,,Beidou,,não
100633,,Yaogan,,não
100633,,Westford Needles,,não
100633,,Parus,,não
100633,,Strela,,não
100633,,NOAA,,não
100633,,Gonets,,não
100633,,Tsiklon,,não
100633,,Tsikada,,não
100633,,O3B Networks,,não
100633,,Tselina,,não
100633,,Celestis,,não
100633,,IRNSS,,não
100633,,QZSS,,não
100633,,Flock,,não
100633,,Lemur,,não
100633,,GOES,,não
100633,,Global Positioning System (GPS) Constellation,,não
100633,,Glonass Constellation,,não
100633,,Starlink,,não
100633,,OneWeb,,não
100633,,Chinese Space Station,,não
100633,,Qianfan,,não
100633,,Leo,,não
100633,,GeeSAT,,não
100633,,Earth resources,,não
100633,,Search & rescue,,não
100633,,Disaster monitoring,,não
100633,,Tracking and Data Relay Satellite System,,não
100634,,Brightest,,não
100634,,Geostationary,,não
100634,,Intelsat,,não
100634,,Gorizont,,não
100634,,Raduga,,não
100634,,Molniya,,não
100634,,Iridium,,não
100634,,Orbcomm,,não
100634,,Globalstar,,não
100634,,Amateur radio,,não
100634,,Experimental,,não
100634,,Int'l Space Station,,não
100634,,GPS Operational,,não
100634,,Glonass Operational,,não
100634,,Galileo,,não
100634,,Satellite-Based Augmentation System,,não
100634,,Navy Navigation Satellite System,,não
100634,,Russian LEO Navigation,,não
100634,,Space & Earth Science,,não
100634,,Geodetic,,não
100634,,Engineering,,não
100634,,Education,,não
100634,,Weather,,não
100634,,Military,,não
100634,,Radar Calibration,,não
100634,,CubeSats,,não
100634,,XM and Sirius,,não
100634,,TV,,não
100634,,Beidou,,não
100634,,Yaogan,,não
100634,,Westford Needles,,não
100634,,Parus,,não
100634,,Strela,,não
100634,,NOAA,,não
100634,,Gonets,,não
100634,,Tsiklon,,não
100634,,Tsikada,,não
100634,,O3B Networks,,não
100634,,Tselina,,não
100634,,Celestis,,não
100634,,IRNSS,,não
100634,,QZSS,,não
100634,,Flock,,não
100634,,Lemur,,não
100634,,GOES,,não
100634,,Global Positioning System (GPS) Constellation,,não
100634,,Glonass Constellation,,não
100634,,Starlink,,não
100634,,OneWeb,,não
100634,,Chinese Space Station,,não
100634,,Qianfan,,não
100634,,Leo,,não
100634,,GeeSAT,,não
100634,,Earth resources,,não
100634,,Search & rescue,,não
100634,,Disaster monitoring,,não
100634,,Tracking and Data Relay Satellite System,,não
100635,,Brightest,,não
100635,,Geostationary,,não
100635,,Intelsat,,não
100635,,Gorizont,,não
100635,,Raduga,,não
100635,,Molniya,,não
100635,,Iridium,,não
100635,,Orbcomm,,não
100635,,Globalstar,,não
100635,,Amateur radio,,não
100635,,Experimental,,não
100635,,Int'l Space Station,,não
100635,,GPS Operational,,não
100635,,Glonass Operational,,não
100635,,Galileo,,não
100635,,Satellite-Based Augmentation System,,não
100635,,Navy Navigation Satellite System,,não
100635,,Russian LEO Navigation,,não
100635,,Space & Earth Science,,não
100635,,Geodetic,,não
100635,,Engineering,,não
100635,,Education,,não
100635,,Weather,,não
100635,,Military,,não
100635,,Radar Calibration,,não
100635,,CubeSats,,não
100635,,XM and Sirius,,não
100635,,TV,,não
100635,,Beidou,,não
100635,,Yaogan,,não
100635,,Westford Needles,,não
100635,,Parus,,não
100635,,Strela,,não
100635,,NOAA,,não
100635,,Gonets,,não
100635,,Tsiklon,,não
100635,,Tsikada,,não
100635,,O3B Networks,,não
100635,,Tselina,,não
100635,,Celestis,,não
100635,,IRNSS,,não
100635,,QZSS,,não
100635,,Flock,,não
100635,,Lemur,,não
100635,,GOES,,não
100635,,Global Positioning System (GPS) Constellation,,não
100635,,Glonass Constellation,,não
100635,,Starlink,,não
100635,,OneWeb,,não
100635,,Chinese Space Station,,não
100635,,Qianfan,,não
100635,,Leo,,não
100635,,GeeSAT,,não
100635,,Earth resources,,não
100635,,Search & rescue,,não
100635,,Disaster monitoring,,não
100635,,Tracking and Data Relay Satellite System,,não
100636,,Brightest,,não
100636,,Geostationary,,não
100636,,Intelsat,,não
100636,,Gorizont,,não
100636,,Raduga,,não
100636,,Molniya,,não
100636,,Iridium,,não
100636,,Orbcomm,,não
100636,,Globalstar,,não
100636,,Amateur radio,,não
100636,,Experimental,,não
100636,,Int'l Space Station,,não
100636,,GPS Operational,,não
100636,,Glonass Operational,,não
100636,,Galileo,,não
100636,,Satellite-Based Augmentation System,,não
100636,,Navy Navigation Satellite System,,não
100636,,Russian LEO Navigation,,não
100636,,Space & Earth Science,,não
100636,,Geodetic,,não
100636,,Engineering,,não
100636,,Education,,não
100636,,Weather,,não
100636,,Military,,não
100636,,Radar Calibration,,não
100636,,CubeSats,,não
100636,,XM and Sirius,,não
100636,,TV,,não
100636,,Beidou,,não
100636,,Yaogan,,não
100636,,Westford Needles,,não
100636,,Parus,,não
100636,,Strela,,não
100636,,NOAA,,não
100636,,Gonets,,não
100636,,Tsiklon,,não
100636,,Tsikada,,não
100636,,O3B Networks,,não
100636,,Tselina,,não
100636,,Celestis,,não
100636,,IRNSS,,não
100636,,QZSS,,não
100636,,Flock,,não
100636,,Lemur,,não
100636,,GOES,,não
100636,,Global Positioning System (GPS) Constellation,,não
100636,,Glonass Constellation,,não
100636,,Starlink,,não
100636,,OneWeb,,não
100636,,Chinese Space Station,,não
100636,,Qianfan,,não
100636,,Leo,,não
100636,,GeeSAT,,não
100636,,Earth resources,,não
100636,,Search & rescue,,não
100636,,Disaster monitoring,,não
100636,,Tracking and Data Relay Satellite System,,não
100637,,Brightest,,não
100637,,Geostationary,,não
100637,,Intelsat,,não
100637,,Gorizont,,não
100637,,Raduga,,não
100637,,Molniya,,não
100637,,Iridium,,não
100637,,Orbcomm,,não
100637,,Globalstar,,não
100637,,Amateur radio,,não
100637,,Experimental,,não
100637,,Int'l Space Station,,não
100637,,GPS Operational,,não
100637,,Glonass Operational,,não
100637,,Galileo,,não
100637,,Satellite-Based Augmentation System,,não
100637,,Navy Navigation Satellite System,,não
100637,,Russian LEO Navigation,,não
100637,,Space & Earth Science,,não
100637,,Geodetic,,não
100637,,Engineering,,não
100637,,Education,,não
100637,,Weather,,não
100637,,Military,,não
100637,,Radar Calibration,,não
100637,,CubeSats,,não
100637,,XM and Sirius,,não
100637,,TV,,não
100637,,Beidou,,não
100637,,Yaogan,,não
100637,,Westford Needles,,não
100637,,Parus,,não
100637,,Strela,,não
100637,,NOAA,,não
100637,,Gonets,,não
100637,,Tsiklon,,não
100637,,Tsikada,,não
100637,,O3B Networks,,não
100637,,Tselina,,não
100637,,Celestis,,não
100637,,IRNSS,,não
100637,,QZSS,,não
100637,,Flock,,não
100637,,Lemur,,não
100637,,GOES,,não
100637,,Global Positioning System (GPS) Constellation,,não
100637,,Glonass Constellation,,não
100637,,Starlink,,não
100637,,OneWeb,,não
100637,,Chinese Space Station,,não
100637,,Qianfan,,não
100637,,Leo,,não
100637,,GeeSAT,,não
100637,,Earth resources,,não
100637,,Search & rescue,,não
100637,,Disaster monitoring,,não
100637,,Tracking and Data Relay Satellite System,,não
100638,,Brightest,,não
100638,,Geostationary,,não
100638,,Intelsat,,não
100638,,Gorizont,,não
100638,,Raduga,,não
100638,,Molniya,,não
100638,,Iridium,,não
100638,,Orbcomm,,não
100638,,Globalstar,,não
100638,,Amateur radio,,não
100638,,Experimental,,não
100638,,Int'l Space Station,,não
100638,,GPS Operational,,não
100638,,Glonass Operational,,não
100638,,Galileo,,não
100638,,Satellite-Based Augmentation System,,não
100638,,Navy Navigation Satellite System,,não
100638,,Russian LEO Navigation,,não
100638,,Space & Earth Science,,não
100638,,Geodetic,,não
100638,,Engineering,,não
100638,,Education,,não
100638,,Weather,,não
100638,,Military,,não
100638,,Radar Calibration,,não
100638,,CubeSats,,não
100638,,XM and Sirius,,não
100638,,TV,,não
100638,,Beidou,,não
100638,,Yaogan,,não
100638,,Westford Needles,,não
100638,,Parus,,não
100638,,Strela,,não
100638,,NOAA,,não
100638,,Gonets,,não
100638,,Tsiklon,,não
100638,,Tsikada,,não
100638,,O3B Networks,,não
100638,,Tselina,,não
100638,,Celestis,,não
100638,,IRNSS,,não
100638,,QZSS,,não
100638,,Flock,,não
100638,,Lemur,,não
100638,,GOES,,não
100638,,Global Positioning System (GPS) Constellation,,não
100638,,Glonass Constellation,,não
100638,,Starlink,,não
100638,,OneWeb,,não
100638,,Chinese Space Station,,não
100638,,Qianfan,,não
100638,,Leo,,não
100638,,GeeSAT,,não
100638,,Earth resources,,não
100638,,Search & rescue,,não
100638,,Disaster monitoring,,não
100638,,Tracking and Data Relay Satellite System,,não
100639,,Brightest,,não
100639,,Geostationary,,não
100639,,Intelsat,,não
100639,,Gorizont,,não
100639,,Raduga,,não
100639,,Molniya,,não
100639,,Iridium,,não
100639,,Orbcomm,,não
100639,,Globalstar,,não
100639,,Amateur radio,,não
100639,,Experimental,,não
100639,,Int'l Space Station,,não
100639,,GPS Operational,,não
100639,,Glonass Operational,,não
100639,,Galileo,,não
100639,,Satellite-Based Augmentation System,,não
100639,,Navy Navigation Satellite System,,não
100639,,Russian LEO Navigation,,não
100639,,Space & Earth Science,,não
100639,,Geodetic,,não
100639,,Engineering,,não
100639,,Education,,não
100639,,Weather,,não
100639,,Military,,não
100639,,Radar Calibration,,não
100639,,CubeSats,,não
100639,,XM and Sirius,,não
100639,,TV,,não
100639,,Beidou,,não
100639,,Yaogan,,não
100639,,Westford Needles,,não
100639,,Parus,,não
100639,,Strela,,não
100639,,NOAA,,não
100639,,Gonets,,não
100639,,Tsiklon,,não
100639,,Tsikada,,não
100639,,O3B Networks,,não
100639,,Tselina,,não
100639,,Celestis,,não
100639,,IRNSS,,não
100639,,QZSS,,não
100639,,Flock,,não
100639,,Lemur,,não
100639,,GOES,,não
100639,,Global Positioning System (GPS) Constellation,,não
100639,,Glonass Constellation,,não
100639,,Starlink,,não
100639,,OneWeb,,não
100639,,Chinese Space Station,,não
100639,,Qianfan,,não
100639,,Leo,,não
100639,,GeeSAT,,não
100639,,Earth resources,,não
100639,,Search & rescue,,não
100639,,Disaster monitoring,,não
100639,,Tracking and Data Relay Satellite System,,não
100640,,Brightest,,não
100640,,Geostationary,,não
100640,,Intelsat,,não
100640,,Gorizont,,não
100640,,Raduga,,não
100640,,Molniya,,não
100640,,Iridium,,não
100640,,Orbcomm,,não
100640,,Globalstar,,não
100640,,Amateur radio,,não
100640,,Experimental,,não
100640,,Int'l Space Station,,não
100640,,GPS Operational,,não
100640,,Glonass Operational,,não
100640,,Galileo,,não
100640,,Satellite-Based Augmentation System,,não
100640,,Navy Navigation Satellite System,,não
100640,,Russian LEO Navigation,,não
100640,,Space & Earth Science,,não
100640,,Geodetic,,não
100640,,Engineering,,não
100640,,Education,,não
100640,,Weather,,não
100640,,Military,,não
100640,,Radar Calibration,,não
100640,,CubeSats,,não
100640,,XM and Sirius,,não
100640,,TV,,não
100640,,Beidou,,não
100640,,Yaogan,,não
100640,,Westford Needles,,não
100640,,Parus,,não
100640,,Strela,,não
100640,,NOAA,,não
100640,,Gonets,,não
100640,,Tsiklon,,não
100640,,Tsikada,,não
100640,,O3B Networks,,não
100640,,Tselina,,não
100640,,Celestis,,não
100640,,IRNSS,,não
100640,,QZSS,,não
100640,,Flock,,não
100640,,Lemur,,não
100640,,GOES,,não
100640,,Global Positioning System (GPS) Constellation,,não
100640,,Glonass Constellation,,não
100640,,Starlink,,não
100640,,OneWeb,,não
100640,,Chinese Space Station,,não
100640,,Qianfan,,não
100640,,Leo,,não
100640,,GeeSAT,,não
100640,,Earth resources,,não
100640,,Search & rescue,,não
100640,,Disaster monitoring,,não
100640,,Tracking and Data Relay Satellite System,,não
100641,,Brightest,,não
100641,,Geostationary,,não
100641,,Intelsat,,não
100641,,Gorizont,,não
100641,,Raduga,,não
100641,,Molniya,,não
100641,,Iridium,,não
100641,,Orbcomm,,não
100641,,Globalstar,,não
100641,,Amateur radio,,não
100641,,Experimental,,não
100641,,Int'l Space Station,,não
100641,,GPS Operational,,não
100641,,Glonass Operational,,não
100641,,Galileo,,não
100641,,Satellite-Based Augmentation System,,não
100641,,Navy Navigation Satellite System,,não
100641,,Russian LEO Navigation,,não
100641,,Space & Earth Science,,não
100641,,Geodetic,,não
100641,,Engineering,,não
100641,,Education,,não
100641,,Weather,,não
100641,,Military,,não
100641,,Radar Calibration,,não
100641,,CubeSats,,não
100641,,XM and Sirius,,não
100641,,TV,,não
100641,,Beidou,,não
100641,,Yaogan,,não
100641,,Westford Needles,,não
100641,,Parus,,não
100641,,Strela,,não
100641,,NOAA,,não
100641,,Gonets,,não
100641,,Tsiklon,,não
100641,,Tsikada,,não
100641,,O3B Networks,,não
100641,,Tselina,,não
100641,,Celestis,,não
100641,,IRNSS,,não
100641,,QZSS,,não
100641,,Flock,,não
100641,,Lemur,,não
100641,,GOES,,não
100641,,Global Positioning System (GPS) Constellation,,não
100641,,Glonass Constellation,,não
100641,,Starlink,,não
100641,,OneWeb,,não
100641,,Chinese Space Station,,não
100641,,Qianfan,,não
100641,,Leo,,não
100641,,GeeSAT,,não
100641,,Earth resources,,não
100641,,Search & rescue,,não
100641,,Disaster monitoring,,não
100641,,Tracking and Data Relay Satellite System,,não
100642,,Brightest,,não
100642,,Geostationary,,não
100642,,Intelsat,,não
100642,,Gorizont,,não
100642,,Raduga,,não
100642,,Molniya,,não
100642,,Iridium,,não
100642,,Orbcomm,,não
100642,,Globalstar,,não
100642,,Amateur radio,,não
100642,,Experimental,,não
100642,,Int'l Space Station,,não
100642,,GPS Operational,,não
100642,,Glonass Operational,,não
100642,,Galileo,,não
100642,,Satellite-Based Augmentation System,,não
100642,,Navy Navigation Satellite System,,não
100642,,Russian LEO Navigation,,não
100642,,Space & Earth Science,,não
100642,,Geodetic,,não
100642,,Engineering,,não
100642,,Education,,não
100642,,Weather,,não
100642,,Military,,não
100642,,Radar Calibration,,não
100642,,CubeSats,,não
100642,,XM and Sirius,,não
100642,,TV,,não
100642,,Beidou,,não
100642,,Yaogan,,não
100642,,Westford Needles,,não
100642,,Parus,,não
100642,,Strela,,não
100642,,NOAA,,não
100642,,Gonets,,não
100642,,Tsiklon,,não
100642,,Tsikada,,não
100642,,O3B Networks,,não
100642,,Tselina,,não
100642,,Celestis,,não
100642,,IRNSS,,não
100642,,QZSS,,não
100642,,Flock,,não
100642,,Lemur,,não
100642,,GOES,,não
100642,,Global Positioning System (GPS) Constellation,,não
100642,,Glonass Constellation,,não
100642,,Starlink,,não
100642,,OneWeb,,não
100642,,Chinese Space Station,,não
100642,,Qianfan,,não
100642,,Leo,,não
100642,,GeeSAT,,não
100642,,Earth resources,,não
100642,,Search & rescue,,não
100642,,Disaster monitoring,,não
100642,,Tracking and Data Relay Satellite System,,não
100643,,Brightest,,não
100643,,Geostationary,,não
100643,,Intelsat,,não
100643,,Gorizont,,não
100643,,Raduga,,não
100643,,Molniya,,não
100643,,Iridium,,não
100643,,Orbcomm,,não
100643,,Globalstar,,não
100643,,Amateur radio,,não
100643,,Experimental,,não
100643,,Int'l Space Station,,não
100643,,GPS Operational,,não
100643,,Glonass Operational,,não
100643,,Galileo,,não
100643,,Satellite-Based Augmentation System,,não
100643,,Navy Navigation Satellite System,,não
100643,,Russian LEO Navigation,,não
100643,,Space & Earth Science,,não
100643,,Geodetic,,não
100643,,Engineering,,não
100643,,Education,,não
100643,,Weather,,não
100643,,Military,,não
100643,,Radar Calibration,,não
100643,,CubeSats,,não
100643,,XM and Sirius,,não
100643,,TV,,não
100643,,Beidou,,não
100643,,Yaogan,,não
100643,,Westford Needles,,não
100643,,Parus,,não
100643,,Strela,,não
100643,,NOAA,,não
100643,,Gonets,,não
100643,,Tsiklon,,não
100643,,Tsikada,,não
100643,,O3B Networks,,não
100643,,Tselina,,não
100643,,Celestis,,não
100643,,IRNSS,,não
100643,,QZSS,,não
100643,,Flock,,não
100643,,Lemur,,não
100643,,GOES,,não
100643,,Global Positioning System (GPS) Constellation,,não
100643,,Glonass Constellation,,não
100643,,Starlink,,não
100643,,OneWeb,,não
100643,,Chinese Space Station,,não
100643,,Qianfan,,não
100643,,Leo,,não
100643,,GeeSAT,,não
100643,,Earth resources,,não
100643,,Search & rescue,,não
100643,,Disaster monitoring,,não
100643,,Tracking and Data Relay Satellite System,,não
100682,,Brightest,,não
100682,,Geostationary,,não
100682,,Intelsat,,não
100682,,Gorizont,,não
100682,,Raduga,,não
100682,,Molniya,,não
100682,,Iridium,,não
100682,,Orbcomm,,não
100682,,Globalstar,,não
100682,,Amateur radio,,não
100682,,Experimental,,não
100682,,Int'l Space Station,,não
100682,,GPS Operational,,não
100682,,Glonass Operational,,não
100682,,Galileo,,não
100682,,Satellite-Based Augmentation System,,não
100682,,Navy Navigation Satellite System,,não
100682,,Russian LEO Navigation,,não
100682,,Space & Earth Science,,não
100682,,Geodetic,,não
100682,,Engineering,,não
100682,,Education,,não
100682,,Weather,,não
100682,,Military,,não
100682,,Radar Calibration,,não
